"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"3269","5290110959701059502","1","4","0","","1619195384000","wxid_o1ftbileig8i21","我以前不太喜欢我自己","","","{","","","497","","-1","","710479699","0"
"3270","4449318178233473323","1","4","0","","1619195390000","wxid_o1ftbileig8i21","后来才想开点","","","{","","","497","","-1","","710479700","0"
"3271","158070274026700470","1","2","1","","1619195404128","wxid_o1ftbileig8i21","又一个共同点不是","","","{","","","497","","-1","","0","0"
"3272","5311082765355910590","1","2","1","","1619195430567","wxid_o1ftbileig8i21","本科我也比其他同学很菜","","","{","","","497","","-1","","0","0"
"3273","9168295078375768046","1","2","1","","1619195488989","wxid_o1ftbileig8i21","但是后来想明白了，每个人的情况不一样，更何况未来遇到的事情也不一样，总会变化的","","","{","","","497","","-1","","0","0"
"3274","338627447785851332","1","4","0","","1619195497000","wxid_o1ftbileig8i21","嗯嗯，是","","","{","","","497","","-1","","710479704","0"
"3275","7191022594348191809","1","2","1","","1619195520964","wxid_o1ftbileig8i21","所以不要怕了哦","","","{","","","497","","-1","","0","0"
"3276","7994411129272929578","1","2","1","","1619195564357","wxid_o1ftbileig8i21","了解越多只会让我对你更着迷了[旺柴]","","","{","","","497","","-1","","0","0"
"3277","300303674909591635","1","4","0","","1619195728000","wxid_o1ftbileig8i21","冷不丁一句，我更害怕了[皱眉]","","","{","","","497","","-1","","710479707","0"
"3278","4826297949941359179","1","4","0","","1619195748000","wxid_o1ftbileig8i21","哈哈哈不耍嘴皮子啦，早点休息吧","","","{","","","497","","-1","","710479708","0"
"3279","1031766226620862485","1","2","1","","1619195755336","wxid_o1ftbileig8i21","鼓励你嘛，自信点","","","{","","","497","","-1","","0","0"
"3280","9065037043805518826","1","4","0","","1619195781000","wxid_o1ftbileig8i21","嗯嗯","","","{","","","497","","-1","","710479710","0"
"3281","8523655948699053919","1","2","1","","1619195786164","wxid_o1ftbileig8i21","嗯嗯，睡觉","","","{","","","497","","-1","","0","0"
"3282","5970148840844776851","1","2","1","","1619225821569","wxid_o1ftbileig8i21","这两天你是不是一天都不放？","","","{","","","497","","-1","","0","0"
"3283","3422794025681941717","1","4","0","","1619226823000","wxid_o1ftbileig8i21","是呀[皱眉]","","","{","","","497","","-1","","710479741","0"
"3284","3090891310385594875","47","2","1","","1619226902643","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:1:f58c53d7b502ef6e4e780f4bef0df908::0
","f58c53d7b502ef6e4e780f4bef0df908","","{","","","497","","-1","","0","0"
"3285","6401726645417419565","3","2","1","","1619238287065","wxid_o1ftbileig8i21","<msg><img encryver="""" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnbigimgurl=""30780201000471306f0201000204993fd09e02032f57250204962c06af020460839d91044a617570696d675f323936333232383532356466323364365f313631393233383238373036355f65316538366466662d666431362d343831332d386539642d376630373930336434646537020401092a010201000400"" hdlength=""14875050"" md5="""" length=""68666"" cdnthumbaeskey=""6b00242e5e3377a47651764b33c7b369"" cdnthumblength=""7843"" aeskey=""6b00242e5e3377a47651764b33c7b369"" cdnmidimgurl=""30780201000471306f0201000204993fd09e02032f57250204962c06af020460839d91044a617570696d675f323936333232383532356466323364365f313631393233383238373036355f65316538366466662d666431362d343831332d386539642d376630373930336434646537020401092a010201000400"" cdnthumburl=""30780201000471306f0201000204993fd09e02032f57250204962c06af020460839d91044a617570696d675f323936333232383532356466323364365f313631393233383238373036355f65316538366466662d666431362d343831332d386539642d376630373930336434646537020401092a010201000400"" /></msg>","THUMBNAIL_DIRPATH://th_57f49f1d03b407103fa71eb9b367a814","","{","","","497","","-1","","0","0"
"3286","3774268199299660636","1","4","0","","1619240238000","wxid_o1ftbileig8i21","诗意的生活","","","{","","","497","","-1","","710479920","0"
"3287","5603727529365510413","1","2","1","","1619240248000","wxid_o1ftbileig8i21","哈哈","","","{","","","497","","-1","","710479922","0"
"3288","2714478233223692881","47","2","1","","1619278312369","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:0:044766c5123fe9b5f4cd8c47196dae3e::0
","044766c5123fe9b5f4cd8c47196dae3e","","{","","","497","","-1","","0","0"
"3289","9133731774109024883","1","4","0","","1619278348000","wxid_o1ftbileig8i21","还没睡吗","","","{","","","497","","-1","","710480231","0"
"3290","152043642924353775","1","2","1","","1619278364545","wxid_o1ftbileig8i21","没呢","","","{","","","497","","-1","","0","0"
"3291","5286163615793563944","1","2","1","","1619278389738","wxid_o1ftbileig8i21","刚躺下","","","{","","","497","","-1","","0","0"
"3292","1705443533129269660","1","4","0","","1619278413000","wxid_o1ftbileig8i21","看你票圈今天出去溜达了吗","","","{","","","497","","-1","","710480237","0"
"3293","3084352742185049242","1","2","1","","1619278425069","wxid_o1ftbileig8i21","是呀","","","{","","","497","","-1","","0","0"
"3294","8424054941335092418","1","2","1","","1619278434644","wxid_o1ftbileig8i21","你这会也洗漱完了？","","","{","","","497","","-1","","0","0"
"3295","359977412903782948","1","4","0","","1619278473000","wxid_o1ftbileig8i21","嗯嗯","","","{","","","497","","-1","","710480242","0"
"3296","8270835159336547161","1","2","1","","1619278500336","wxid_o1ftbileig8i21","那早点睡，别熬夜了","","","{","","","497","","-1","","0","0"
"3297","740924307859187521","1","4","0","","1619278513000","wxid_o1ftbileig8i21","嗯嗯好","","","{","","","497","","-1","","710480248","0"
"3298","4036063934121999428","3","2","1","","1619316982233","wxid_o1ftbileig8i21","<msg><img encryver="""" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnbigimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d0f7044a617570696d675f323936333232383532356466323364365f313631393331363938323233335f32316635393133352d326331642d343438382d616334662d353933313665313332346434020401092a010201000400"" hdlength=""1260805"" md5="""" length=""8201"" cdnthumbaeskey=""8175a6d4765c594b9346c6d3243fdc0e"" cdnthumblength=""3550"" aeskey=""8175a6d4765c594b9346c6d3243fdc0e"" cdnmidimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d0f7044a617570696d675f323936333232383532356466323364365f313631393331363938323233335f32316635393133352d326331642d343438382d616334662d353933313665313332346434020401092a010201000400"" cdnthumburl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d0f7044a617570696d675f323936333232383532356466323364365f313631393331363938323233335f32316635393133352d326331642d343438382d616334662d353933313665313332346434020401092a010201000400"" /></msg>","THUMBNAIL_DIRPATH://th_96e7f79e538aff0a4438c150d70c8f4a","","{","","","497","","-1","","0","0"
"3299","1519556155862809699","1","2","1","","1619317003318","wxid_o1ftbileig8i21","毛茸茸满分","","","{","","","497","","-1","","0","0"
"3300","5047399170290077749","1","4","0","","1619317029000","wxid_o1ftbileig8i21","哪里的小狗??呀","","","{","","","497","","-1","","710480325","0"
"3301","3476437713525947479","1","4","0","","1619317039000","wxid_o1ftbileig8i21","看着像博美","","","{","","","497","","-1","","710480328","0"
"3302","2664204308832686338","1","2","1","","1619317046563","wxid_o1ftbileig8i21","我住的民宿房东养的","","","{","","","497","","-1","","0","0"
"3303","6163533599956319884","1","2","1","","1619317055384","wxid_o1ftbileig8i21","十分蓬松","","","{","","","497","","-1","","0","0"
"3304","4241927766379326654","1","2","1","","1619317074830","wxid_o1ftbileig8i21","像是狮子狗，又像博美","","","{","","","497","","-1","","0","0"
"3305","7773816227429679246","1","2","1","","1619317088362","wxid_o1ftbileig8i21","血统可能杂了[捂脸]","","","{","","","497","","-1","","0","0"
"3306","454481776362763737","3","2","1","","1619317102525","wxid_o1ftbileig8i21","<msg><img encryver="""" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnbigimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d170044a617570696d675f323936333232383532356466323364365f313631393331373130323532355f33353162353061342d376338642d343931372d616436332d373065353132636233636661020401092a010201000400"" hdlength=""8544795"" md5="""" length=""24218"" cdnthumbaeskey=""55b3ebda5e8b34d8ea42b9cb9f5110ab"" cdnthumblength=""5697"" aeskey=""55b3ebda5e8b34d8ea42b9cb9f5110ab"" cdnmidimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d170044a617570696d675f323936333232383532356466323364365f313631393331373130323532355f33353162353061342d376338642d343931372d616436332d373065353132636233636661020401092a010201000400"" cdnthumburl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d170044a617570696d675f323936333232383532356466323364365f313631393331373130323532355f33353162353061342d376338642d343931372d616436332d373065353132636233636661020401092a010201000400"" /></msg>","THUMBNAIL_DIRPATH://th_7559dc86af13de7dfc2a4a8c4781ec4b","","{","","","497","","-1","","0","0"
"3307","4027074704938206979","3","2","1","","1619317124975","wxid_o1ftbileig8i21","<msg><img encryver="""" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnbigimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d187044a617570696d675f323936333232383532356466323364365f313631393331373132343937355f62343764313135362d343938352d343636392d383034632d303532356365383837303662020401092a010201000400"" hdlength=""7350824"" md5="""" length=""13871"" cdnthumbaeskey=""6aca00ee1b2a503faa12da698aafb15f"" cdnthumblength=""4915"" aeskey=""6aca00ee1b2a503faa12da698aafb15f"" cdnmidimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d187044a617570696d675f323936333232383532356466323364365f313631393331373132343937355f62343764313135362d343938352d343636392d383034632d303532356365383837303662020401092a010201000400"" cdnthumburl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d187044a617570696d675f323936333232383532356466323364365f313631393331373132343937355f62343764313135362d343938352d343636392d383034632d303532356365383837303662020401092a010201000400"" /></msg>","THUMBNAIL_DIRPATH://th_37c86823a0b6452256eb15676be8f1cd","","{","","","497","","-1","","0","0"
"3308","9147729709757703102","1","4","0","","1619317140000","wxid_o1ftbileig8i21","哈哈哈哈是哦正面看就不太像了","","","{","","","497","","-1","","710480337","0"
"3309","5461384980155296817","822083633","2","1","","1619317161019","wxid_o1ftbileig8i21","<msg><appmsg appid="""" sdkver=""0""><title>这张是打哈欠我抓拍的</title><des></des><username></username><action>view</action><type>57</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><refermsg><type>3</type><svrid>454481776362763737</svrid><fromusr>wxid_o1ftbileig8i21</fromusr><chatusr>wxid_vxvfjk2ls4pa21</chatusr><displayname>1.18</displayname><msgsource>&lt;msgsource&gt;&#x0A;&#x09;&lt;sec_msg_node&gt;&#x0A;&#x09;&#x09;&lt;uuid&gt;82c37775be7c4b7f6b4d332460f0fdeb_&lt;/uuid&gt;&#x0A;&#x09;&lt;/sec_msg_node&gt;&#x0A;&lt;/msgsource&gt;&#x0A;</msgsource><content></content></refermsg><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>0</androidsource><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal></shareUrlOriginal><shareUrlOpen></shareUrlOpen><jsAppId></jsAppId><publisherId></publisherId></webviewshared><template_id></template_id><md5></md5><weappinfo><username></username><appid></appid><appservicetype>0</appservicetype><videopageinfo><thumbwidth>0</thumbwidth><thumbheight>0</thumbheight><fromopensdk>0</fromopensdk></videopageinfo></weappinfo><statextstr></statextstr><musicShareItem><musicDuration>0</musicDuration></musicShareItem><findernamecard><username></username><avatar><![CDATA[]]></avatar><nickname></nickname><auth_job></auth_job><auth_icon>0</auth_icon><auth_icon_url></auth_icon_url></findernamecard><finderEndorsement><scene><![CDATA[0]]></scene></finderEndorsement><directshare>0</directshare><gamecenter><namecard><iconUrl></iconUrl><name></name><desc></desc><tail></tail><jumpUrl></jumpUrl></namecard></gamecenter><patMsg><chatUser></chatUser><records><recordNum>0</recordNum></records></patMsg><websearch><rec_category>0</rec_category><channelId>0</channelId></websearch></appmsg></msg>","","~SEMI_XML~","{","","","497","","-1","","0","0"
"3310","5025439755403808008","3","2","1","","1619317208441","wxid_o1ftbileig8i21","<msg><img encryver="""" cdnthumbheight=""0"" cdnthumbwidth=""0"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnbigimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d1da044a617570696d675f323936333232383532356466323364365f313631393331373230383434315f65333937393965382d306336652d343434622d396233322d333230656538633537353935020401092a010201000400"" hdlength=""8830968"" md5="""" length=""23442"" cdnthumbaeskey=""a2180673a99d7e9c272d5c73265e80dd"" cdnthumblength=""5509"" aeskey=""a2180673a99d7e9c272d5c73265e80dd"" cdnmidimgurl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d1da044a617570696d675f323936333232383532356466323364365f313631393331373230383434315f65333937393965382d306336652d343434622d396233322d333230656538633537353935020401092a010201000400"" cdnthumburl=""30780201000471306f0201000204993fd09e02032f57250204282c06af02046084d1da044a617570696d675f323936333232383532356466323364365f313631393331373230383434315f65333937393965382d306336652d343434622d396233322d333230656538633537353935020401092a010201000400"" /></msg>","THUMBNAIL_DIRPATH://th_9947523fbef1b311ef1cf00b4df5c8a0","","{","","","497","","-1","","0","0"
